rooms,area,gross_rent,net_rent,plz,street,place,build_ren_year,infos,url_immoscout,balcony_terrace,pets,elevator,car_spot,minergie,wheelchair_access,new_building,washmachine,dishwasher
4.5,93.0,2110,1840,3068,Diessenberg 10,Utzigen,0,In Diessenberg an erhöhter Lage entstehen vier Mehrfamilienhäuser mit insgesamt 35 Mietwohnungen in gehobenem Ausbaustandard mit atemberaubendem Ausblick auf die Alpen. Für jeden ist etwas dabei die verfügbaren Wohnungsgrössen reichen von 1 bis 5 ½ Zimmer-Wohnungen. Davon sind fünf 3 ½ Zimmer-Wohnungen als Duplex-Wohnungen konzipiert. Die Überbauung ist über eine grosse Einstellhalle und Liftanlage erschlossen und wird mit einer Gartenanlage komplettiert.Die ersten Wohnungen sind ab November 2022 bezugsbereit und weisen folgende Qualitäten auf:Eingangsbereich mit GarderobeKüche mit InduktionsherdHaushaltsgeräte V-ZugBodenbelag EichenparkettNasszellen mit PlattenbodenBadezimmer mit Badewanne oder Duscheeigener Waschturm in der Wohnungelektrische Rafflamellenstorengrosszügige Terrasse mit perforierten SchiebeelementenKellerabteil mit SteckdoseLift vorhandenZudem entstehen in der Siedlung sechs Disporäume eine Einstellhalle mit teilweise dazugehörigen Reduits zu den Einstellplätzen und eine Parkierplattform.Jetzt Musterwohnung besuchen und Aussicht geniessen.https://flatfox.ch/de/viewing/11959/?code=nMbx9pxFU-Owg2aCPMfP3IfSRy5CZycr_3BZMs3NP8YFür weitere Informationen besuchen Sie unsere Website unter https://www.diessenberg-mieten.ch/Bei den Fotos handelt es sich um eine 4.5 Zimmer-Musterwohnung.,https://www.immoscout24.ch/de/d/wohnung-mieten-utzigen/7030159,True,True,True,False,False,False,False,False,False
5.5,110.0,2490,2170,3068,Diessenberg 12,Utzigen,0,In Diessenberg an erhöhter Lage entstehen vier Mehrfamilienhäuser mit insgesamt 35 Mietwohnungen in gehobenem Ausbaustandard mit atemberaubendem Ausblick auf die Alpen. Für jeden ist etwas dabei die verfügbaren Wohnungsgrössen reichen von 1 bis 5 ½ Zimmer-Wohnungen. Davon sind fünf 3 ½ Zimmer-Wohnungen als Duplex-Wohnungen konzipiert. Die Überbauung ist über eine grosse Einstellhalle und Liftanlage erschlossen und wird mit einer Gartenanlage komplettiert.Die ersten Wohnungen sind ab November 2022 bezugsbereit und weisen folgende Qualitäten auf:Eingangsbereich mit GarderobeKüche mit InduktionsherdHaushaltsgeräte V-ZugBodenbelag EichenparkettNasszellen mit PlattenbodenBadezimmer mit Badewanne oder Duscheeigener Waschturm in der Wohnungelektrische Rafflamellenstorengrosszügige Terrasse mit perforierten SchiebeelementenKellerabteil mit SteckdoseLift vorhandenZudem entstehen in der Siedlung sechs Disporäume eine Einstellhalle mit teilweise dazugehörigen Reduits zu den Einstellplätzen und eine Parkierplattform.Jetzt Musterwohnung besuchen und Aussicht geniessen.https://flatfox.ch/de/viewing/11959/?code=nMbx9pxFU-Owg2aCPMfP3IfSRy5CZycr\\_3BZMs3NP8YFür weitere Informationen besuchen Sie unsere Website unter https://www.diessenberg-mieten.ch/Bei den Fotos handelt es sich um eine 4.5 Zimmer-Musterwohnung.,https://www.immoscout24.ch/de/d/wohnung-mieten-utzigen/7030158,True,True,True,False,False,False,False,False,False
3.0,62.0,1480,1270,3006,Ostring 50,Bern,1938,Sehr zentrale Lage - Verkehrstechnisch bestens erschlossen: Stadtzentrum mit öV in 7 Fahrminuten erreichbar (6-Minuten-Takt; Haltestelle > vor der Haustür) - Einkaufsmöglichkeiten wie Migros Coop Apotheke Bäckerei etc. in kürzester Distanz (3 Minuten zu Fuss 200 Meter) erreichbarhelle geräumige und freundliche Wohnung - wundervolle Laminatböden in sämtlichen Zimmern - Korridor Küche und Badezimmer mit Platten - neu (2012) sanierte Küche mit Geschirrspüler grossem Kühlschrank Granitabdeckung und Glaskeramikkochfeld - neu (2012) saniertes helles Badezimmer mit Badewanne und Fenster- sonniger grosszügiger und ruhig gelegener Balkon von 8m2 mit Aussicht ins Quartier sowie kleiner Balkon bei der Küche - Wandschrank im Korridor - Helle grosszügige Waschküche mit 2 Waschmaschinen und 1 Tumbler- Grosses Kellerabteil - Gartenplatz zur allgemeinen Mitbenutzung - Bestens unterhaltene Liegenschaft mit 10 Parteien - Fassade frisch gestrichen - Helles freundliches und frisch saniertes Treppenhaus - halber Monat Mai 2022 gratis,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/7028835,True,False,False,False,False,False,False,True,False
3.5,87.5,1395,1150,3063,Worblentalstrasse 35,Ittigen,0,"Per sofort oder nach Vereinbarung können wir Ihnen an der Worblentalstrasse 35 in Ittigen eine 3.5-Zimmerwohnung vermieten. Diese befindet sich im 4. OG eines Mehrfamilienhauses und ist bequem mit dem Lift zu erreichen.Sonniger BalkonNeue moderne Küche mit Glaskeramikherd und GeschirrspülerGanze Wohnung mit ParkettbodenBadezimmer mit BadewanneGrosses Reduit im EntréeKellerabteilWaschmaschine in Waschküche zur MitbenutzungBei Bedarf kann ein Einstellhallenplatz zu CHF 100 pro Monat gemietet werden.Die Liegenschaft liegt sehr zentral und ist nur wenige Gehminuten von der Bahnstation entfernt. Mit der RBS-Bahn ist die Stadt Bern in nur 7 Min. erreichbar. Vor Ort finden Sie diverse Einkaufsmöglichkeiten im ""Talgut Zentrum"".Die optimalen Verkehrsverbindungen sowie die Nähe zu Bern und zu verschiedenen Naherholungsgebieten machen Ittigen zu etwas Besonderem. Ittigen gehört zudem zu den steuergünstigsten Gemeinden im Kanton Bern.Bei den Fotos handelt es sich nicht um Originalbilder der inserierten Wohnung.",https://www.immoscout24.ch/de/d/wohnung-mieten-ittigen/7018320,True,False,True,False,False,False,False,True,False
3.5,87.5,1310,1040,3322,Feldeggstrasse 36,Urtenen-Schönbühl,0,Wir vermieten ab dem 1. Juni 2022 oder nach Vereinbarung eine sanierte 3.5-Zimmerwohnung im 2. Stock (ohne Lift) mit einem sonnigen Balkon mit Abendsonne.Die sanierte Wohnküche ist mit einem Glaskeramikherd sowie Geschirrspüler ausgestattet. Auch das Bad wurde vor wenigen Jahren saniert.In der ganzen Wohnung ist ein Parkettboden verlegt sowie ein Plattenboden in der Küche/Bad. Ein Kellerabteil rundet das Angebot ab.Ein Aussen-Parkplatz kann für Fr. 50.00 dazugemietet werden.Die Liegenschaft befindet sich in einem sehr ruhigen und gepflegten Wohnquartier. Naherholungsgebiete sowie Einkaufsmöglichkeiten befinden sich in nächster Nähe. Öffentliche Verkehrsmittel und der Autobahnanschluss Schönbühl-Urtenen sind ebenfalls in wenigen Minuten erreichbar.Wir freuen uns Sie bei einer Besichtigung begrüssen zu dürfen.www.urtenen-schoenbuehl.chwww.rbs.chwww.sbb.ch,https://www.immoscout24.ch/de/d/wohnung-mieten-urtenen-schoenbuehl/6979384,True,False,False,True,False,False,False,False,False
2.0,50.0,1790,1520,3011,Aarbergergasse 52,Bern,0,Nach Vereinbarung vermieten wir mitten in der Stadt Bern eine 2 Zimmer-Altbauwohnung im 4. OG.Die grosszügig geschnittene Wohnung verfügt über:Parkett- und PlattenbödenKüche mit Glaskeramikherd Geschirrspüler Granitabdeckung und Durchreichegrosses Badezimmer mit Wanne Lavabo WCeigener Waschturm im Badezimmerdiverse Wandschränkekein BalkonHaben Sie Fragen oder wünschen einen Besichtigungstermin? Wir stehen Ihnen gerne zur Verfügung.,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/6950301,False,False,False,False,False,False,False,False,False
3.5,87.5,1460,1220,3098,Weiermattweg 19,Köniz,0,Am Weiermattweg 19 in Köniz vermieten wir nach Vereinbarung eine 3.5 Zimmerwohnung im 1. OG links.Die Wohnung verfügt über:Parkett- und Plattenbödenmoderne Küche mit Geschirrspüler Glaskeramikherd Granitabdeckung und Fenstermodernes Badezimmer mit Badewanne und FensterWandschränkeBalkonKeller- und EstrichabteilHaben Sie noch Fragen oder wünschen Sie einen Besichtigungstermin? Wir stehen Ihnen gerne zur Verfügung.,https://www.immoscout24.ch/de/d/wohnung-mieten-koeniz/6938965,True,False,False,False,False,False,False,False,False
3.5,64.0,1460,1260,3072,Nobsstr. 18,Ostermundigen,1961,In einem ruhigen Quartier mit Blick auf das Grüne vermieten wir ab sofort oder nach Vereinbarung eine gemütliche Wohnung mit mordernem Ausbau.Wohnzimmer und Schlafräume mit Laminatsonniger Balkon mit schöner AussichtKüche mit Geschirrspüler und Glaskeramikherdviel Stauraum durch EinbauschränkeKellerarbteilDie Autobahn befindet sich in unmittelbarer Nähe und doch ist die Wohnung ruhig gelegen. Auch Einkaufsmöglichkeiten sind in wenigen Gehminute erreichbar.Haben wir Ihr Interesse geweckt? Bitte zögern Sie nicht uns zu kontaktieren.Die Bilder sind Beispielbilder und können vom Original leicht abweichen!,https://www.immoscout24.ch/de/d/wohnung-mieten-ostermundigen/6859296,True,True,False,False,False,False,False,False,False
4.5,112.5,1467,1157,3177,Jungfrauweg 11,Laupen BE,0,Wir vermieten per 1. Juli 2022 eine grosszügige 4.5-Zimmerwohnung mit grosser Terrasse. Die Wohnung liegt in einem familienfreundlichen Quartier und verfügt unter anderem über:grosszügiges Wonzimmer mit Essecke und Zugang zu Terrasseabgeschlossene Küche mit Platz für EsstischBadezimmer mit Doppellavabo und Badewannesep. WC3 grosse Schlaf- KinderzimmerEin Einstellhallenplatz kann auf Wunsch dazu gemietet werden.Haben wir Ihr Interesse geweckt? Dann melden Sie sich für einen unverbindlichen Besichtigungstermin.,https://www.immoscout24.ch/de/d/wohnung-mieten-laupen-be/6837334,True,False,True,False,False,False,False,False,True
3.5,68.0,1220,1020,2542,Bahnhofstrasse 32,Pieterlen,2016,Die Liegenschaft Bahnhofstrasse 32 befindet sich an zentraler Lage direkt hinter dem Bahnhof Pieterlen.Durch die erhöhte Lage ist vom Bahnverkehr jedoch nichts zu hören. Diverse Einkaufmöglichkeiten sowie der Dorfkern sind nur wenige Gehminuten entfernt.In der gut erhaltenen und gepflegten Liegenschaft die 2016 gesamtsaniert wurde befindet sich diese gemütliche helle 3.5-Zimmer-Wohnung im 3.OG.Die sanitären Anlagen sind modern eingerichtet Badezimmer und Küche verfügen über exklusive Natursteinplatten.Der Eingangsbereich wie auch die hellen Zimmer verfügen über einen hochwertigen Parkettboden.Ausserdem lädt der sonnige Balkon zu gemütlichen Stunden im Freien ein.Eine Garagenbox ein Aussenparkplatz oder ein Autounterstand können dazugemietet werden.Die Fotos sind von einer identischen Wohnung.Haben wir Ihr Interesse geweckt zögern Sie nicht uns für einen unverbindlichen Besichtigungstermin zu kontaktieren.,https://www.immoscout24.ch/de/d/wohnung-mieten-pieterlen/6807731,True,False,False,True,False,False,False,False,False
3.0,62.0,1130,930,2504,Schollstr. 3-13,Biel/Bienne,1998,In der grünen Oase im Zentrum von Biel-Mett vermieten wir nach Vereinbarung diese Wohnung welche mit folgender Ausstattung überzeugt:Parkettboden in allen Zimmern Plattenboden in Küche und BadezimmerKüche mit Geschirrspülmaschine und GlaskeramikherdBadezimmer mit BadewanneBalkonLift oder sportliche Betätigung beim TreppensteigenKellerabteilHaben Sie ein Auto? Dieses findet für CHF 115.- pro Monat in der Einstellhalle einen Unterschlupf.Ruhig und Grün und trotzdem in wenigen Minuten in der Stadt? Diesen Wunsch können wir erfüllen. Die beiden in der Überbauung wohnhaften Hauswarte sorgen für die nötige Pflege der Liegenschaft. In 5 min zu Fuss von hier erreichen Sie ein Coop Migros das Bistro-Mett Grundschule Kindergarten und Apotheke. Der Bahnhof Biel-Mett ist in ebenfalls 5 min zu erreichen die Bushaltestelle ist vor der Haustüre.Sind Sie interessiert? Wir freuen uns sehr über Ihre Kontaktaufnahme.Bei den Fotos handelt es sich um Musterfotos welche den Ausbaustandard veranschaulichen. Die genaue Raumaufteilung können Sie dem angefügten Grundriss entnehmen.***************************************************Dans l'oasis de vert au centre de Mâche nous louons cet appartement sur rendez-vous qui vous convaincra avec l'équipement suivant :Parquet dans toutes les pièces carrelage dans la cuisine et la salle de bains.Cuisine avec lave-vaisselle et cuisinière en vitrocéramiqueSalle de bain avec baignoireBalconAscenseur ou activité sportive lors de la montée des escalierscompartiment de caveVous avez une voiture ? Elle peut être garée dans le garage pour 115.- CHF par mois.Calme et vert et pourtant à quelques minutes de la ville ? Nous pouvons réaliser ce souhait. Les deux concierges qui vivent dans le complexe s'occupent de l'entretien nécessaire de la résidence. En 5 minutes à pied vous pouvez atteindre une Coop Migros le Bistro-Mett une école primaire un jardin d'enfants et une pharmacie. La gare de Biel-Mett est également à 5 minutes l'arrêt de bus est devant la maison.Êtes-vous intéressé ? Nous sommes impatients d'avoir de vos nouvelles.Les photos sont des exemples de photos qui illustrent la norme de développement. La disposition exacte des pièces peut être vue dans le plan d'étage ci-joint.,https://www.immoscout24.ch/de/d/wohnung-mieten-biel-bienne/6747083,True,False,True,False,False,False,False,False,False
2.0,50.0,1130,930,3800,Waldeggstrasse 17,Interlaken,0,Wir vermieten ab 1. August 2022 eine gemütliche und helle 2-Zimmerwohnung an zentraler Lage in der Nähe vom Bahnhof West und der Höhematte.Die Wohnung verfügt über folgende Vorzüge:Laminatboden in Wohn- & Schlafzimmeroffene Wohnkücheein gemütliches Cheminée im Wohnzimmerein Autoabstellplatz kann für CHF 40.00 / Monat dazugemietet werden.Haben wir Sie neugierig gemacht? Melden Sie sich unverbindlich für einen Besichtigungstermin - Wir freuen uns auf Ihren Anruf!,https://www.immoscout24.ch/de/d/wohnung-mieten-interlaken/6544464,False,False,False,True,False,False,False,False,False
1.0,26.0,900,760,3007,Rosenweg 40,Bern,0,Im Weissenbühlquartier vermieten wir per 1. August 2022 ein Studio. Einkaufsmöglichkeiten ÖV Restaurants und vieles mehr sind innert wenigen Minuten bequem zu Fuss erreichbar.Das tolle Studio bietet die folgenden Vorzüge:Separate Küche mit FensterBadezimmer mit BadewanneAbtrennbarer Korridor und geräumiger EinbauschrankKellerabteilParkplätze in der blauen Zone im unmittelbaren Umfeld vorhanden.Haben wir Ihr Interesse geweckt? Dann zögern Sie nicht und vereinbaren Sie noch heute einen unverbindlichen  Besichtigungstermin. Wir freuen uns auf Sie!,https://www.immoscout24.ch/de/d/studio-mieten-bern/6540169,False,False,False,False,False,False,False,False,False
3.0,127.0,2860,2720,3011,Münstergasse,Bern,0,Eingangsgeschoss 3. Stock * grosszügiges Entrée abgeschlossenes Schlafzimmer mit vielen Einbauschränken und direktem Zugang ins Badezimmer * eigene Waschmaschine und Tumbler * grosszügiger offener Arbeitsraum/ Bibliothek mit altem Parkettboden und eingebauten Wandregalen * Treppe zum WohnbereichWohnbereich 4. Stockoffene Küche mit angrenzendem Essbereich * Wohnbereich mit offenem Kamin * sep. WC * Zugang zur Dachterrasse mit Ausrichtung Richtung Innenhof.Die charmante ältere Wohn- und Geschäftsliegenschaft ohne Lift befindet sich an der passantenreichen aber dennoch ruhigen Münstergasse. Der Münsterplatz und das Berner Münster sind in greifbarer Nähe. Öffentliche Verkehrsmittel sind in kurzer Gehdistanz erreichbar.,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/6493830,True,False,False,False,False,False,False,True,False
5.5,156.0,2370,2140,3325,Bergweg 14,Hettiswil b. Hindelbank,0,sonnig und ruhig gelegenCheminéeofen für gemütliche Stundensonnige und grosse Terrasse ca. 20 m2grosszügige ZimmerEinbauschränke2 x Dusche/WCBadewanne mit Ausblick!RiemenbödenWandschränke im KorridorKüche mit GS Cerankochfeld grosser Kühl- und GefrierschrankWaschturmzwei Autoabstellplätze à CHF 50.00 mtl.Reduitgrosser Kellerabteil,https://www.immoscout24.ch/de/d/duplex--maisonette-wohnung-mieten-hettiswil-b-hindelbank/5990855,True,False,False,True,False,False,False,False,False
3.5,85.0,1330,1130,2503,Alfred Aebi-Strasse 59,Biel/Bienne,0,Sie interessieren sich für eine renovierte Wohnung in der Nähe des Bahnhofs und Stadtzentrums?Wir vermieten nach Vereinbarung zwei grosszügige3 1/2- Zimmerwohnungen im 1.OG mit BalkonDie Wohnungen verfügen über:ca. 85m2Balkongrosse helle ZimmerParkettböden in Schlaf- und WohnzimmerPlattenböden in Nassräumen / Badewannegeschlossene Küche mit GS/GKGarderobe/EinbauschränkeEinstellhallenplätze können dazu gemietet werden.Öffentliche Verkehrsmittel Einkaufs- und Vergnügungsmöglichkeiten sind in unmittelbarer Nähe.Mietzins: CHF 1'130.-- + 200.-- HK/NK,https://www.immoscout24.ch/de/d/wohnung-mieten-biel-bienne/5940662,True,True,False,False,False,False,False,False,True
1.5,54.0,1783,1583,3013,Klösterlistutz 2,Bern,0,Umgeben von den alten Turmmauern aus dem 13. Jahrhundert - verbunden mit einem architektonisch hochstehenden Innenausbau!Per 1. Juni 2022 oder nach Vereinbarung vermieten wir in der Felsenburg im 1. OG des Turms eine moderne 1.5-Zimmerwohnung.Moderne Küche mit Glaskeramik und GeschirrspülerBad mit Badewanne und eigener Waschmaschine und TumblerGeölter ParkettbodenAnteil der gemeinschaftlichen Terrasse mit schönem Ausblick auf die AareKellerHaben wir Ihre Interesse geweckt? Dann freuen wir uns auf Ihren Anruf um einen unverbindlichen Besichtigungstermin zu vereinbaren.,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/3373078,True,False,False,True,False,False,False,True,True
3.5,75.0,1255,985,2503,Lindenweg 27,Biel/Bienne,1955,Ruhig gelegene 3.5-Zimmer-Wohnung im HochparterreAbgeschlossene Küche mit Geschirrspüler Glaskeramikkochfeld und DampfabzugEsseckeBadezimmer mit Badewanne und Ventilation (ohne Fenster)Küche und Badezimmer: keramische BodenplattenKorridor und Essecke: Klinker-BodenbelagWohn-/Kinder- und Schlafzimmer: ParkettDiverse WandschränkeEstrich- und KellerabteilBalkonGarten zur MitbenützungKein AufzugParkplatz: Blaue Zone,https://www.immoscout24.ch/de/d/wohnung-mieten-biel-bienne/2477381,True,False,False,True,False,False,False,False,True
3.5,100.0,2200,1900,3800,No information,Unterseen,0,Kopieren Sie diesen Link in Ihre URL um einen virtuellen 3D-Rundgang durch das Objekt zu machen: https://youtu.be/hZGkvePNyUMBESCHREIBUNG DES OBJEKTS :Wunderschönes renoviertes 35-Zimmer-Haus mit einer Wohnfläche von 100 m2 in Untersee Hauptstrasse 22.Das Haus ist auf 3 Ebenen verteilt und ist wie folgt aufgebaut:Das Untergeschoss besteht aus einem geheiztem Zimmer mit Zugang zu einem Keller.Das Hochparterre besteht aus einem Eingangsbereich einem hellen Wohn/-Esszimmer einer offenen voll ausgestatteten Küche sowie einem Gäste WC.Der erste Stock besteht aus zwei Zimmern einem Badezimmer und einem Balkon.Mehrere Kelle ein Fahrradraum und ein Baselraum vervollständigen diese Immobilie.Zudem kommt das mit einer eignen Waschküche.Das Haus hat eine zentrale Lage und in der nähe von Einkaufsmöglichkeiten Autobahn öffentlichen Verkehrsmitteln Stadtzentrum und dem Seeufer.Haustiere sind erlaubt.Ausserdem verfügt das Haus über eine Terrasse mit Grill.Miete ohne Nebenkosten: CHF 1'900.-Nebenkosten : CHF 300.-Es hat keine Parkplätze bei diesem Haus jedoch kann ein Parkplatz im Coop Parkhaus (ca. 100m) für 118.- pro Monat permanent gemietet werden oder es kann auch eine Parkkarte bei der Gemeinde erworben werden.Ab 15.05.2022 oder nach Vereinbarung verfügbar.Sie sind Mieter der vorzeitig kündigt oder Eigentümer auf der Suche nach einem solventen Mieter?Sie können sich auf unser Netzwerk und unsere Erfahrung verlassen um so schnell wie möglich aus Ihren Verpflichtungen entlassen zu werden. Für weitere Informationen kontaktieren Sie uns bitte unter info@lcr-immo.ch.Sie haben Ihre ideale Wohnung noch nicht gefunden? Wir laden Sie ein alle unsere Angebote auf www.lcr-immo.ch zu finden. Sparen Sie Zeit indem Sie sich unsere virtuellen 3D-Touren anschauen!Bei LCR verlangen wir keine Maklergebühren wenn Sie sich für eines unserer Objekte bewerben. Wir übernehmen auch die strenge Nachverfolgung bei der Regie.,https://www.immoscout24.ch/de/d/einfamilienhaus-mieten-unterseen/7101870,True,True,False,True,False,False,False,False,False
